,Question,Mark Scheme
666,"Oxidation of ethanedioate ions by acidified manganate(VII) ions is very slow at room temperature.
2MnO4– + 5C2O42– + 16H+ → 2Mn2+ + 10CO2 + 8H2O
Mn2+ ions catalyse this reaction.
Which graph shows how the concentration of acidified manganate(VII) ions varies after ethanedioate ions are added?",B
667,"All the reactants and products of an exothermic reaction are gaseous.
Which statement about this reaction is correct?

The total bond energy of the products is less than the total bond energy of the reactants, and ∆H for the reaction is negative.
The total bond energy of the products is less than the total bond energy of the reactants, and ∆H for the reaction is positive.
The total bond energy of the products is more than the total bond energy of the reactants, and ∆H for the reaction is negative.
The total bond energy of the products is more than the total bond energy of the reactants, and ∆H for the reaction is positive.",C
668,"HOCl(aq) is the molecule that kills bacteria when chlorine is added to water.
The following reaction produces this molecule.
Cl2(g) + H2O(I)   ⇌   HOCl(aq) + H+(aq) + Cl–(aq)
Which statement about this reaction is correct?

Chlorine is both oxidised and reduced.
Chlorine is oxidised but not reduced.
Hydrogen is both oxidised and reduced.
Hydrogen is oxidised but not reduced.",A
669,"Which statements about ethanol and ethanoic acid are correct?

Both react with a suitable reagent to form an ester.
Both react with sodium.
Both are soluble in water.


1, 2 and 3 are correct    
1 and 2 only are correct  
2 and 3 only are correct    
1 only is correct",A
670,"For which reactions are the colour changes described correctly? 



 
reagents
colour change


1
pentanal + hot, acidified potassium dichromate(VI) 
orange to green 


2
pentan-2-one + warm Fehling's reagent 
no change 


3
cyclohexane + cold, acidified potassium manganate(VII) 
purple to colourless 




1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",B
671,"The following statements are about the reaction of NaOH(aq) with the three chloroalkanes shown. 
CH3CH2CHCl CH3    (CH3)2CHCH2Cl     (CH3)3CCl 
Which statements are correct?

(CH3)2CHCH2Cl  reacts with NaOH(aq) by an SN2 mechanism.
The tertiary chloroalkane reacts more quickly than the others because the carbon atom bonded to the Cl atom is more positive in this molecule.
The Cl atoms in the three chloroalkanes are attacked by OH–. 


1, 2 and 3 are correct    
1 and 2 only are correct  
2 and 3 only are correct    
1 only is correct",D
672,"P and Q are a pair of cis-trans isomers.
What must be the same for P and Q?

their empirical formula
their functional groups
their skeletal formula 


1, 2 and 3 are correct    
1 and 2 only are correct  
2 and 3 only are correct    
1 only is correct",B
673,"X is either nitrogen or sulfur and forms pollutant oxide Y in a car engine. 
Further oxidation of Y to Z occurs in the atmosphere. In this further oxidation, 1 mol of Y reacts with 0.5 mol of gaseous oxygen molecules. 
Which statements about X, Y and Z can be correct?

The oxidation number of X increases by two from Y to Z.
Y has an unpaired electron in its molecule.
Y is a polar molecule. 


1, 2 and 3 are correct    
1 and 2 only are correct  
2 and 3 only are correct    
1 only is correct",A
674,"Which statements describe a trend in Period 3 between every pair of adjacent elements from sodium to chlorine?

The atomic radius decreases. 
The 1st ionisation energy decreases. 
The melting point decreases. 


1, 2 and 3 are correct    
1 and 2 only are correct  
2 and 3 only are correct    
1 only is correct",D
675,"Which changes can be used to measure the rates of chemical reactions?

the decrease in concentration of a reactant per unit time 
the rate of appearance of a product 
the increase in total volume per unit time at constant pressure 


1, 2 and 3 are correct    
1 and 2 only are correct  
2 and 3 only are correct    
1 only is correct",A
676,"A reaction between carbon and oxygen is shown. 
C(s)  +  ½ O2(g)  →  CO(g)  
How can the enthalpy change of this reaction be described correctly?

enthalpy change of formation 
enthalpy change of combustion 
enthalpy change of atomisation


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",D
677,"Graphene, graphite and the fullerene C60 are allotropes of carbon. 
Which statements are correct for all three of these allotropes of carbon? 

Delocalised electrons are present in the structure. 
All bond angles are 120°. 
It has a giant molecular crystalline lattice structure. 


1, 2 and 3 are correct    
1 and 2 only are correct  
2 and 3 only are correct    
1 only is correct",D
678,"Beams of charged particles are deflected by an electric field. In identical conditions the angle of deflection of a particle is proportional to its charge / mass ratio.  In an experiment, protons are deflected by an angle of +15°. In another experiment under identical conditions, particle Y is deflected by an angle of –5°.
What could be the composition of particle Y? 



 
protons
neutrons
electrons


1
1
2
2


2
3
3
5


3
4
5
1




1, 2 and 3 are correct    
1 and 2 only are correct  
2 and 3 only are correct    
1 only is correct",B
679,"Sodium, magnesium and aluminium are three elements in Period 3 of the Periodic Table. Each element forms an oxide.
Which row is correct?



 
sodium oxide
magnesium oxide
aluminium oxide


A
basic
amphoteric
amphoteric


B
giant ionic
giant ionic
simple molecular


C
high melting point
high melting point
low melting point


D
readily reacts with water
slight reaction with water
no reaction with water",D
680,"Citral is found in lemongrass oil. It can react to give compound W. 
What could compound W be?",B
681,"Solid ammonium nitrate is put into a test-tube and solution X is added to it. The resulting mixture is warmed and the gas given off is tested with damp red litmus paper. The litmus paper changes colour from red to blue.
What could be the identity of X and its role in the reaction?



 
identity of X
role of X


A
NaOH(aq)
proton donor


B
NaOH(aq)
proton acceptor


C
HCl(aq)
proton donor


D
HCl(aq)
proton acceptor",B
682,"Which compound gives a positive test with alkaline aqueous iodine and does not show optical isomerism? 

CH3COCH2CH2OH
CH3CH2CH(OH)CHO
CH3COCH(OH)CH3 
(CH3)2C(OH)CHO",A
683,"Hot aqueous sodium hydroxide reacts with chlorine.
6NaOH(aq) + 3Cl2(g) → 5NaCl (aq) + NaClO3(aq) + 3H2O(I)
Which statement is correct?

The oxidation numbers of chlorine and hydrogen both change in the reaction.
The oxidation numbers of chlorine in the products are –1 and +1.
If the aqueous sodium hydroxide is cold the reaction produces NaClO instead of NaClO3.
Sodium undergoes disproportionation in this reaction.",C
684,"A sample of 2.30 g of ethanol was mixed with an excess of aqueous acidified potassium dichromate(VI). The reaction mixture was then boiled under reflux for one hour. The required organic product was then collected by distillation. The yield of product was 60.0%.  Which mass of product was collected?

 1.32 g
 1.38 g
 1.80 g
 3.00 g",C
685,"Compound Z is insoluble in water but soluble at low pH.
What could be compound Z?

barium carbonate
barium chloride
barium hydroxide
barium sulfate",A
686,"X and Y are oxides of different Period 3 elements.
If one mole of X is added to water, the solution formed is neutralised by exactly one mole of Y.
What could be the identities of X and Y?



 
X
Y


A
P4O10
Al2O3


B
SO3
Al2O3


C
P4O10
Na2O


D
SO3
Na2O",D
687,"Q is a compound with the molecular formula C4H10O. Q can be oxidised with acidified potassium dichromate(VI). Q cannot be made by reducing a carboxylic acid with LiAlH4.  What is the structure of Q?

CH3CH(OH)CH2CH3 
CH3CH2CH2CH2OH
(CH3)3COH
(CH3)2CHCH2OH",A
688,"The main stage in the Contact process is an equilibrium reaction.
2SO2 + O2  ⇌  2SO3
Which row describes the effect of the named condition on the equilibrium yield?



 
presence of catalyst
high pressure
high temperature


A
no effect on yield
decreases yield
increases yield


B
no effect on yield
increases yield
decreases yield


C
increases yield
decreases yield
increases yield


D
increases yield
increases yield
decreases yield",B
689,"X and Y are the reagents required to convert 1-bromopropane into butanoic acid. 

What are the correct identities of X and Y? 



 
X
Y


A
NH3
HCl (aq) 


B
KCN in C2H5OH
NaOH(aq


C
KCN in C2H5OH
HCl (aq) 


D
HCN
NaOH(aq)",C
690,"When the equation is correctly balanced, what is the value of c?
aC2H4 + bH2O + cH+ + 2MnO4– → dC2H6O2 + eMn2+

3
4
5
6",D
691,"1.8 g of water, heated to 227 °C in a sealed container, turns to steam with a pressure of 200 kPa.
What is the approximate volume of the container?

9 × 10–4 m3
2 × 10–3 m3
2 m3
8 × 107 m3",B
692,"A stable ion N5+ has been produced by research chemists.
Which structure is most likely to show the electron arrangement of this ion?",C
693,"Sodium azide, NaN3, decomposes as shown.
2NaN3 → 2Na + 3N2
Which volume of nitrogen, measured at room temperature and pressure, will be produced by the decomposition of 150 g of sodium azide?

166 dm3
83 dm3
55 dm3
37 dm3",B
694,"Diols in which both hydroxy groups are bonded to the same carbon atom spontaneously eliminate a molecule of water to produce a carbonyl compound.  Which compound is hydrolysed to form a product that gives a positive reaction with  2,4-dinitrophenylhydrazine but not with Fehling's reagent?

1,1-dibromopropane
1,2-dibromopropane
1,3-dibromopropane
2,2-dibromopropane",D
695,"Lactide is an intermediate in the manufacture of a synthetic fibre. 

Which compound, on heating with an acid catalyst, can produce lactide?

hydroxyethanoic acid
2-hydroxybutanoic acid
2-hydroxypropanoic acid
3-hydroxypropanoic acid",C
696,"The diagram shows a short length of an addition polymer chain. 

The polymer has a relative molecular mass of approximately 10 000. 
Approximately how many monomer units are joined together in each polymer molecule?

180
360
625
710",B
697,"An alkene is reacted with acidified manganate(VII) ions, MnO4–. The desired organic product has a relative molecular mass greater than that of the alkene by 34. 
What conditions should be used?

cold, concentrated MnO4–
cold, dilute MnO4– 
hot, concentrated MnO4– 
hot, dilute MnO4–",B
698,"The drug cortisone has the formula shown. 

In addition to those chiral centres marked by an asterisk (*), how many other chiral centres are present in the cortisone molecule?

0 
1
2
3",D
699,"Structural isomerism and stereoisomerism should be considered when answering this question. Each of the following carbonyl compounds is reacted with NaBH4. The product of each reaction is heated with Al2O3 at 600 °C, generating one product or a mixture of isomers.
Which carbonyl compound will produce the most isomers?

A butanal
butanone
pentan-3-one 
propanone",B
700,"Redox reactions are common in the chemistry of Group 17. 
Which statement is correct?

Br– ions will reduce Cl2 but not I2. 
Cl2 will oxidise Br– ions but not I– ions. 
F2 is the weakest oxidising agent out of F2, Cl2, Br2 and I2. 
I– ions are the weakest reducing agent out of F–, Cl–, Br– and I–.",A
701,"A solution of sodium hydroxide reacts with 3 mol of chlorine under certain conditions. The reaction produces 5 mol of sodium chloride and 1 mol of X, the only other chlorine-containing product. 
What is the formula of compound X?

NaClO
NaClO2
NaClO3
NaClO4",C
