,Question,Mark Scheme
656,"A positively-charged rod is held near to, but not touching, an uncharged metal sphere.
The sphere is briefly now connected to earth.
The rod is removed.
Which statement about the charge on the sphere is correct?

It is charged negatively because negative charges have moved from earth to the sphere.
It is charged negatively because positive charges have moved from the sphere to earth.
It is charged positively because negative charges have moved from the sphere to earth.
It is charged positively because positive charges have moved to earth from the sphere.",A
657,"How can a permanent magnet be demagnetised?

Cool the magnet for a long time.
Place it next to another magnet.
Slowly pull it out of a coil connected to an a.c. supply.
Slowly pull it out of a coil connected to a d.c. supply.",C
658,"A train of steel nails and a train of iron nails hang from a strong magnet.

The trains are then carefully removed from the magnet.
What happens to the trains?

Both trains fall apart.
Both trains stay together.
Only the train of iron nails falls apart.
Only the train of steel nails falls apart.",C
659,"A student stands 180m in front of a vertical, flat cliff and bangs together two pieces of wood to make a short, loud sound.
A timer records the echo of the sound 1.5 seconds after the pieces of wood are banged together. Based on this result, what is the speed of sound?

120 m/s
240 m/s
270 m/s
540 m/s",B
660,"Different waves travel through air.
Which waves have the greatest difference in speed?

ultrasound waves and sound waves
ultrasound waves and ultraviolet waves
ultraviolet waves and light waves
ultraviolet waves and radio waves",B
661,"Which wavefront is travelling at a speed closest to that of a sound wave through a solid?

one that moves 10m in 0.01s
one that moves 50m in 0.5s
one that moves 1000m in 100s
one that moves 2000m in 2000s",A
662,"The Moon is 380000km from the Earth. A laser light beam is directed from the Earth to the Moon. The beam is reflected back to the Earth.
How long does it take for the light to travel to the Moon and back to the Earth?

1.27 ms
2.53 ms
1.27 s
2.53 s",D
663,"Visible light, X-rays and microwaves are all components of the electromagnetic spectrum.
Which statement about the waves is correct?

In a vacuum, microwaves travel faster than visible light and have a shorter wavelength.
In a vacuum, microwaves travel at the same speed as visible light and have a shorter wavelength.
In a vacuum, X-rays travel faster than visible light and have a shorter wavelength.
In a vacuum, X-rays travel at the same speed as visible light and have a shorter wavelength.",D
664,"A laser is a source of light with a single frequency.
Which description of this type of light is correct?

dispersed
focused
monochromatic
refracted",C
665,"The diagram shows an object in front of a plane mirror. A ray of light from the object is incident on the mirror.

Through which point does the reflected ray pass, and at which point is the image of the object formed?



 
point through whichreflected ray passes
point at whichimage is formed


A
P
R


B
P
S


C
Q
R


D
Q
S",A
666,"The diagram represents plane wavefronts of a water wave about to strike a solid barrier.

Which diagram shows the position of the wavefronts after reflection at the barrier?",C
667,"Which statement about convection currents is correct?

Convection currents occur because, when cooled, liquids contract and become more dense.
Convection currents occur because, when warmed, liquids expand and become more dense.
Convection currents only occur in liquids.
Convection currents only occur in solids and liquids.",A
668,"An aluminium block has a mass of 200 g.
The specific heat capacity of aluminium is 900 J/(kg °C).
How much energy is needed to raise the temperature of the block from 20°C to 110°C?

2.0 J
200 J
16200 J
16200000 J",C
669,"A strip of iron and a strip of brass are firmly attached to each other along their entire length. This combination is a bimetallic strip.

This bimetallic strip is heated and it bends as shown.

The bimetallic strip is now cooled and becomes straight again.
What causes the bimetallic strip to become straight again?

The brass contracts more than the iron.
The brass expands more than the iron.
The iron contracts more than the brass.
The iron expands more than the brass.",A
670,"The diagram shows an air-filled rubber toy. A child sits on the toy and its volume decreases.
The temperature of the air in the toy does not change.

How does the air pressure in the toy change and why?



 
pressure
reason


A
decreases
air molecules move more slowly


B
decreases
air molecules strike the rubber less frequently


C
increases
air molecules move more quickly


D
increases
air molecules strike the rubber more frequently",D
671,"A pollen grain in a beaker of still water is viewed through a microscope.
Which diagram shows the most likely movement of the pollen grain?",A
672,"The diagram shows a glass flask, sealed with a small volume of mercury in a glass tube. When the flask is gently warmed the mercury rises up the tube.

What is the main cause of the movement of the mercury?

expansion of air in the flask
expansion of the glass flask
expansion of the glass tube
expansion of the mercury",A
673,"The diagram shows a simple mercury barometer.

Which length is used to find the value of atmospheric pressure?

12 cm
74 cm
86 cm
100 cm",B
674,"A student runs up a flight of stairs.

Which information is not needed to calculate the rate at which the student is doing work against gravity?

the height of the flight of stairs
the length of the flight of stairs
the time taken to run up the stairs
the weight of the student",B
675,"A motor is used to lift a load of 40 N.

The power of the motor is 40W and the system is 20% efficient.
How long does it take the motor to lift the load through 0.50 m?

0.50 s
2.5 s
5.0 s
25 s",B
676,"The diagram shows the path of a stone that is thrown from X and reaches its maximum height at Y.

The stone gains 10 J of gravitational potential energy as it moves from X to Y.
The stone has 2.0 J of kinetic energy at Y.
Air resistance can be ignored.
How much kinetic energy did the stone have immediately after it was thrown at X?

2.0 J
8.0 J
10 J
12 J",D
677,"A tennis ball of mass 0.060kg travels horizontally at a speed of 25m/s. The ball hits a tennis racket and rebounds horizontally at a speed of 40m/s.

The ball is in contact with the racket for 50ms.
What force does the racket exert on the ball?

0.018 N
0.078 N
18 N
78 N",D
678,"The diagram shows an incomplete scale drawing to find the resultant of two 10N forces acting at a point in the directions shown.

What is the magnitude of the resultant force?

7.5 N
8.6 N
18 N
20 N",C
679,"The diagrams show four table lamps resting on a table. The position of the centre of mass of each lamp is labelled X.
Which lamp is the most stable?",B
680,"A uniform beam XY is 100cm long and weighs 4.0 N.

The beam rests on a pivot 60cm from end X.
A load of 8.0N hangs from the beam 10cm from end X.
The beam is kept balanced by a force F acting on the beam 80cm from end X.
What is the magnitude of force F?

8.0 N
18 N
22 N
44 N",C
