,Question,Mark Scheme
1329,"The diagram shows two vectors X and Y, drawn to scale.

If X = Y – Z, which diagram best represents the vector Z?",A
1330,"A straight tube is closed at one end and has a loudspeaker positioned at the open end. The frequency of the loudspeaker is initially very low and is increased slowly. A series of loudness maxima are heard. The stationary wave which gives the first maximum has a node at the closed end and an antinode at the open end. The frequency of the loudspeaker is f1 when the first maximum is heard.
What is the frequency of the loudspeaker when the fourth maximum is heard?


2f1
4f1
7f1",D
1331,"The top row of bars represents a set of particles inside the Earth and at rest.
The lower row represents the same particles at one instant as a longitudinal wave passes from left to right through the Earth. 

What should be measured to determine the amplitude of the oscillations of the particles in the lower row as the wave passes?

half the maximum displacement of the particles from their position at rest
half the maximum distance apart of the particles
the maximum displacement of the particles from their position at rest
the maximum distance apart of the particles",C
1332,"A sound wave passes through air.
The diagram shows the positions of the molecules of the air at one instant. 

Which distance is equal to the wavelength of the wave? 

PQ
PS
QR
QS",D
1333,"The graph shows the extension of a sample of a type of rubber as different loads F are applied and then gradually removed.

What is the best estimate of the strain energy in the rubber when a load of 80 N is applied?

0.40 J
0.64 J
0.88 J
1.3 J",C
1334,"A spring has a spring constant of 6.0 Ncm–1. It is joined to another spring whose spring constant is 4.0 Ncm–1. A load of 80 N is suspended from this composite spring. 

What is the extension of this composite spring?

8.0 cm
16 cm
17 cm
33 cm",D
1335,"A metal wire, fixed at one end, has length l and cross-sectional area A. The wire extends a distance e when mass m is hung from the other end of the wire.
What is an expression for the Young Modulus E of the metal?",B
1336,"Leonardo da Vinci proposed a flying machine that would work like a screw to lift the pilot into the air. The ‘screw’ is rotated by the pilot. 

The machine and the pilot together have a total mass of 120 kg.
Which useful output power must the pilot provide to move vertically upwards at a constant speed of 2.5 m s–1?

48 W
300 W
470 W
2900 W",D
1337,"The luminosity L of a star is given by
L = 4πr2σT4
where
r is the radius of the star,T is the temperature of the star,σ is a constant with units Wm–2K–4.
What are the SI base units of L?

kg m2 s–1
kg m2 s–2
kg m2 s–3
kg m2 s–4",C
1338,"The data below are taken from a test of a petrol engine for a motor car.
power output                    150 kWfuel consumption              20 litres per hourenergy content of fuel      40 MJ per litre 
What is the ratio ?",B
1339,"Which quantity with its unit is correct?

acceleration of a bicycle = 1.4ms–1
electric current in a lamp = 0.25As–1
electric potential difference across a battery = 8.0JC–1
kinetic energy of a car = 4500Nm–1",C
1340,"A crane is being used to lift containers off a ship. One container has a mass of 14 000 kg and is being lifted vertically with a speed of 3.2 ms–1.
The electric motor being used to supply the power to lift the container is using a current of 240 A at a potential difference of 2200 V.
What is the efficiency of the system?

8.1%
8.5%
48%
83%",D
1341,"Which statement best represents the principle of conservation of energy?

Energy cannot be used faster than it is created.
The supply of energy is limited, so energy must be conserved.
The total energy in a closed system is constant.
The total energy input to a system is equal to the useful energy output.",C
1342,"An object shaped as a hemisphere rests with its flat surface on a table. The object has radius r and density ρ.  

The volume of a sphere is πr3.
Which average pressure does the object exert on the table?

 ρr2 
 ρr2g
 ρr
 ρrg",D
1343,"A uniform horizontal beam OX, 4.0 m long and weighing 100 N, is hinged at a wall at point O. It is supported by a cord XY which is attached to the wall at Y. 

What is the tension in the cord?

50 N
58 N
86 N
100 N",D
1344,"A fairground ride consists of four carriages connected to a central vertical pole, as shown in the following view from above. 

A motor rotates the central pole about its axis. This results in the four carriages each moving along a circular path.
The distance from the middle of each carriage to the centre of the pole is 3.20 m. When they are moving, each carriage experiences an air resistance force of 85.0 N. Assume that there are no other significant resistive forces.
Which torque does the motor need to apply to the pole to keep the system rotating at constant maximum speed?

5.44 N m
272 N m
544 N m
1090 N m",D
1345,"A ball falls through a liquid at a constant speed. It is acted upon by three forces: an upthrust, a drag-force and its weight.
Which statement is correct?

The drag-force increases with increasing depth.
The drag-force is equal to the sum of the upthrust and weight.
The upthrust is constant with increasing depth.
The weight is greater than the sum of the drag-force and the upthrust.",C
1346,"Two balls, of masses m and 2m, travelling in a vacuum with initial velocities 2v and v respectively, collide with each other head-on, as shown.

After the collision, the ball of mass m rebounds to the left with velocity v.
What is the loss of kinetic energy in the collision?",C
1347,"In the absence of air resistance, a ball thrown horizontally from a tower with velocity v, will land after time T seconds.
If, however, air resistance is taken into account, which statement is correct?

The ball lands with a horizontal velocity less than v after more than T seconds.
The ball lands with a horizontal velocity less than v after T seconds.
The ball lands with a horizontal velocity v after more than T seconds.
The ball lands with a horizontal velocity v after T seconds.",A
1348,"Two balls X and Y are moving towards each other with speeds of 5 m s–1 and 15 m s–1 respectively. 

They make a perfectly elastic head-on collision and ball Y moves to the right with a speed of 7 m s–1.
What is the speed and direction of ball X after the collision?

3 m s–1 to the left
13 m s–1 to the left
3 m s–1 to the right
13 m s–1 to the right",B
1349,"A stone is thrown vertically upwards from a point that is 12 m above the sea. It then falls into the sea below after 3.4 s.
Air resistance is negligible.
At which speed was the stone released when it was thrown?

3.5 m s–1 
6.6 m s–1 
13 m s–1 
20 m s–1",C
1350,"A mass on the end of a spring bounces up and down as shown, after being released at time t = 0. 

Which graph shows how the velocity varies with time?",A
1351,"Four students measure a time interval that is known to be 1.734 s.
The measurement recorded by each student is shown.
Which measurement is the most accurate?

1 s
1.7 s
1.83 s
1.604 s",B
1352,"A digital balance is used to weigh ingredients in a laboratory. When a weight is applied to the digital balance, an electronic circuit generates a current which is then converted into a digital readout on the display.
The electronic circuit gives a current of 2.0 mA when a weight of 30 N is applied, and a current of 0.5 mA when a weight of 5 N is applied.
Which calibration curve could represent this circuit?",A
1353,"The speed of an aircraft in still air is 200 km h–1. The wind blows from the west at a speed of 85.0 km h–1.
In which direction must the pilot steer the aircraft in order to fly due north? 

23.0° east of north
23.0° west of north
25.2° east of north
25.2° west of north",D
1354,"At temperatures close to 0 K, the specific heat capacity c of a particular solid is given by c = bT3, where T is the temperature and b is a constant, characteristic of the solid.The SI unit of specific heat capacity is J kg–1 K–1.
What is the unit of constant b, expressed in SI base units?

m2 s–2 K–3
m2 s–2 K–4
kg m2 s–2 K–3
kg m2 s–2 K–4",B
1355,"A wave has a frequency of 5GHz.
What is the period of the wave?

200 ps
2 ns
20 ns
20 000 µs",A
1356,"Which statement about the alpha-particle scattering experiment provides evidence for the existence of the nucleus?

A tiny proportion of the alpha-particles are deflected through large angles.
Slower alpha-particles are deflected through larger angles.
The kinetic energies of the deflected alpha-particles are unchanged.
The number of alpha-particles deflected depends on the thickness of the foil.",A
1357,"Which word equation represents β+ decay?

proton → neutron + electron + electron antineutrino
proton → neutron + electron + electron neutrino
proton → neutron + positron + electron antineutrino
proton → neutron + positron + electron neutrino",D
